variable_a,variable_b,AB_parameter_pair,covariance,correlation,kind,cov difference between data and modeldataset,generation,corr difference between data and model,cov difference between data and model,dataset
generationtime,length_birth,"$\tau$, $x_0$",-0.006329631598821204,-0.10656953257632522,physical_units,,5,0.0,0.0,NC
generationtime,length_birth,"$\delta \tau$, $\delta x_0$",-0.006981397440360691,-0.11754305923386622,trace_centered,,5,0.0,0.0,NC
generationtime,length_birth,"$\overline{\tau}$, $\overline{x_0}$",0.0006517658415394869,0.010973526657541003,time_averages,,5,0.0,0.0,NC
generationtime,length_birth,"$\tau$, $x_0$",-0.006329631598821204,-0.10656953257632522,model,,5,0.0,0.0,NC
generationtime,length_final,"$\tau$, $x_\tau$",0.0041487315970603865,0.03982094985509312,physical_units,,0,0.0,0.0,NC
generationtime,length_final,"$\delta \tau$, $\delta x_\tau$",-0.0011320043439415825,-0.010865366235739454,trace_centered,,0,0.0,0.0,NC
generationtime,length_final,"$\overline{\tau}$, $\overline{x_\tau}$",0.005280735941001969,0.05068631609083257,time_averages,,0,0.0,0.0,NC
generationtime,length_final,"$\tau$, $x_\tau$",0.0041487315970603865,0.03982094985509312,model,,0,0.0,0.0,NC
generationtime,length_final,"$\tau$, $x_\tau$",-0.0015808933887215366,-0.01517395736160279,physical_units,,1,0.0,0.0,NC
generationtime,length_final,"$\delta \tau$, $\delta x_\tau$",-0.006861629329723506,-0.06586027345243536,trace_centered,,1,0.0,0.0,NC
generationtime,length_final,"$\overline{\tau}$, $\overline{x_\tau}$",0.005280735941001969,0.05068631609083257,time_averages,,1,0.0,0.0,NC
generationtime,length_final,"$\tau$, $x_\tau$",-0.0015808933887215366,-0.01517395736160279,model,,1,0.0,0.0,NC
generationtime,length_final,"$\tau$, $x_\tau$",0.02763283085193854,0.2652293950490764,physical_units,,2,0.0,0.0,NC
generationtime,length_final,"$\delta \tau$, $\delta x_\tau$",0.022352094910936572,0.2145430789582438,trace_centered,,2,0.0,0.0,NC
generationtime,length_final,"$\overline{\tau}$, $\overline{x_\tau}$",0.005280735941001969,0.05068631609083257,time_averages,,2,0.0,0.0,NC
generationtime,length_final,"$\tau$, $x_\tau$",0.02763283085193854,0.2652293950490764,model,,2,0.0,0.0,NC
generationtime,length_final,"$\tau$, $x_\tau$",-0.0018366047673243245,-0.017628362942318915,physical_units,,3,0.0,2.168404344971009e-19,NC
generationtime,length_final,"$\delta \tau$, $\delta x_\tau$",-0.007117340708326293,-0.06831467903315148,trace_centered,,3,0.0,2.168404344971009e-19,NC
generationtime,length_final,"$\overline{\tau}$, $\overline{x_\tau}$",0.005280735941001969,0.05068631609083257,time_averages,,3,0.0,2.168404344971009e-19,NC
generationtime,length_final,"$\tau$, $x_\tau$",-0.0018366047673243242,-0.017628362942318915,model,,3,0.0,2.168404344971009e-19,NC
generationtime,length_final,"$\tau$, $x_\tau$",0.011811681639889242,0.11337257455257532,physical_units,,4,0.0,0.0,NC
generationtime,length_final,"$\delta \tau$, $\delta x_\tau$",0.0065309456988872725,0.06268625846174275,trace_centered,,4,0.0,0.0,NC
generationtime,length_final,"$\overline{\tau}$, $\overline{x_\tau}$",0.005280735941001969,0.05068631609083257,time_averages,,4,0.0,0.0,NC
generationtime,length_final,"$\tau$, $x_\tau$",0.011811681639889242,0.11337257455257532,model,,4,0.0,0.0,NC
generationtime,length_final,"$\tau$, $x_\tau$",0.008442571363774869,0.08103469772861058,physical_units,,5,0.0,0.0,NC
generationtime,length_final,"$\delta \tau$, $\delta x_\tau$",0.0031618354227729,0.030348381637777994,trace_centered,,5,0.0,0.0,NC
generationtime,length_final,"$\overline{\tau}$, $\overline{x_\tau}$",0.005280735941001969,0.05068631609083257,time_averages,,5,0.0,0.0,NC
generationtime,length_final,"$\tau$, $x_\tau$",0.008442571363774869,0.08103469772861058,model,,5,0.0,0.0,NC
generationtime,growth_rate,"$\tau$, $\alpha$",-0.008083849747341972,-0.31673880635180346,physical_units,,0,0.0,0.0,NC
generationtime,growth_rate,"$\delta \tau$, $\delta \alpha$",-0.0022468281714078343,-0.08803450031011782,trace_centered,,0,0.0,0.0,NC
generationtime,growth_rate,"$\overline{\tau}$, $\overline{\alpha}$",-0.005837021575934138,-0.22870430604168565,time_averages,,0,0.0,0.0,NC
generationtime,growth_rate,"$\tau$, $\alpha$",-0.008083849747341972,-0.31673880635180346,model,,0,0.0,0.0,NC
generationtime,growth_rate,"$\tau$, $\alpha$",-0.00852525916131274,-0.3340339683430962,physical_units,,1,0.0,0.0,NC
generationtime,growth_rate,"$\delta \tau$, $\delta \alpha$",-0.002688237585378602,-0.10532966230141053,trace_centered,,1,0.0,0.0,NC
generationtime,growth_rate,"$\overline{\tau}$, $\overline{\alpha}$",-0.005837021575934138,-0.22870430604168565,time_averages,,1,0.0,0.0,NC
generationtime,growth_rate,"$\tau$, $\alpha$",-0.00852525916131274,-0.3340339683430962,model,,1,0.0,0.0,NC
generationtime,growth_rate,"$\tau$, $\alpha$",-0.01257206138047009,-0.49259447410449864,physical_units,,2,0.0,0.0,NC
generationtime,growth_rate,"$\delta \tau$, $\delta \alpha$",-0.006735039804535953,-0.263890168062813,trace_centered,,2,0.0,0.0,NC
generationtime,growth_rate,"$\overline{\tau}$, $\overline{\alpha}$",-0.005837021575934138,-0.22870430604168565,time_averages,,2,0.0,0.0,NC
generationtime,growth_rate,"$\tau$, $\alpha$",-0.01257206138047009,-0.49259447410449864,model,,2,0.0,0.0,NC
generationtime,growth_rate,"$\tau$, $\alpha$",-0.007857704548624729,-0.3078780577552028,physical_units,,3,0.0,0.0,NC
generationtime,growth_rate,"$\delta \tau$, $\delta \alpha$",-0.0020206829726905915,-0.07917375171351718,trace_centered,,3,0.0,0.0,NC
generationtime,growth_rate,"$\overline{\tau}$, $\overline{\alpha}$",-0.005837021575934138,-0.22870430604168565,time_averages,,3,0.0,0.0,NC
generationtime,growth_rate,"$\tau$, $\alpha$",-0.007857704548624729,-0.3078780577552028,model,,3,0.0,0.0,NC
generationtime,growth_rate,"$\tau$, $\alpha$",-0.005734680936530082,-0.22469442795398623,physical_units,,4,0.0,0.0,NC
generationtime,growth_rate,"$\delta \tau$, $\delta \alpha$",0.00010234063940405599,0.004009878087699416,trace_centered,,4,0.0,0.0,NC
generationtime,growth_rate,"$\overline{\tau}$, $\overline{\alpha}$",-0.005837021575934138,-0.22870430604168565,time_averages,,4,0.0,0.0,NC
generationtime,growth_rate,"$\tau$, $\alpha$",-0.005734680936530082,-0.22469442795398623,model,,4,0.0,0.0,NC
generationtime,growth_rate,"$\tau$, $\alpha$",-0.0035148343634289706,-0.13771711196918882,physical_units,,5,0.0,0.0,NC
generationtime,growth_rate,"$\delta \tau$, $\delta \alpha$",0.002322187212505167,0.09098719407249682,trace_centered,,5,0.0,0.0,NC
generationtime,growth_rate,"$\overline{\tau}$, $\overline{\alpha}$",-0.005837021575934138,-0.22870430604168565,time_averages,,5,0.0,0.0,NC
generationtime,growth_rate,"$\tau$, $\alpha$",-0.0035148343634289706,-0.13771711196918882,model,,5,0.0,0.0,NC
length_birth,length_birth,$x_0$,0.041099152790054855,0.2064271596912178,physical_units,,0,0.0,0.0,NC
length_birth,length_birth,$\delta x_0$,0.007986113056763895,0.04011154788766438,trace_centered,,0,0.0,0.0,NC
length_birth,length_birth,$\overline{x_0}$,0.03311303973329096,0.16631561180355342,time_averages,,0,0.0,0.0,NC
length_birth,length_birth,$x_0$,0.041099152790054855,0.2064271596912178,model,,0,0.0,0.0,NC
length_birth,length_birth,$x_0$,0.03200595162328656,0.1607550822412159,physical_units,,1,0.0,0.0,NC
length_birth,length_birth,$\delta x_0$,-0.0011070881100044005,-0.005560529562337528,trace_centered,,1,0.0,0.0,NC
length_birth,length_birth,$\overline{x_0}$,0.03311303973329096,0.16631561180355342,time_averages,,1,0.0,0.0,NC
length_birth,length_birth,$x_0$,0.03200595162328656,0.1607550822412159,model,,1,0.0,0.0,NC
length_birth,length_birth,$x_0$,0.007399838965900887,0.037166891193751043,physical_units,,2,-6.938893903907228e-18,-8.673617379884035e-19,NC
length_birth,length_birth,$\delta x_0$,-0.025713200767390074,-0.1291487206098024,trace_centered,,2,-6.938893903907228e-18,-8.673617379884035e-19,NC
length_birth,length_birth,$\overline{x_0}$,0.03311303973329096,0.16631561180355342,time_averages,,2,-6.938893903907228e-18,-8.673617379884035e-19,NC
length_birth,length_birth,$x_0$,0.007399838965900886,0.03716689119375104,model,,2,-6.938893903907228e-18,-8.673617379884035e-19,NC
length_birth,length_birth,$x_0$,0.033521486844687774,0.16836710365596283,physical_units,,3,0.0,0.0,NC
length_birth,length_birth,$\delta x_0$,0.00040844711139681467,0.0020514918524094073,trace_centered,,3,0.0,0.0,NC
length_birth,length_birth,$\overline{x_0}$,0.03311303973329096,0.16631561180355342,time_averages,,3,0.0,0.0,NC
length_birth,length_birth,$x_0$,0.033521486844687774,0.16836710365596283,model,,3,0.0,0.0,NC
length_birth,length_birth,$x_0$,0.006597766573281335,0.03313835253454886,physical_units,,4,6.938893903907228e-18,1.734723475976807e-18,NC
length_birth,length_birth,$\delta x_0$,-0.026515273160009623,-0.13317725926900456,trace_centered,,4,6.938893903907228e-18,1.734723475976807e-18,NC
length_birth,length_birth,$\overline{x_0}$,0.03311303973329096,0.16631561180355342,time_averages,,4,6.938893903907228e-18,1.734723475976807e-18,NC
length_birth,length_birth,$x_0$,0.006597766573281337,0.033138352534548866,model,,4,6.938893903907228e-18,1.734723475976807e-18,NC
length_birth,length_birth,$x_0$,0.03471368787312359,0.17435512665337377,physical_units,,5,0.0,0.0,NC
length_birth,length_birth,$\delta x_0$,0.0016006481398326278,0.008039514849820328,trace_centered,,5,0.0,0.0,NC
length_birth,length_birth,$\overline{x_0}$,0.03311303973329096,0.16631561180355342,time_averages,,5,0.0,0.0,NC
length_birth,length_birth,$x_0$,0.03471368787312359,0.17435512665337377,model,,5,0.0,0.0,NC
length_birth,length_final,"$x_0$, $x_\tau$",0.0670741530159436,0.19205729757681503,physical_units,,0,0.0,0.0,NC
length_birth,length_final,"$\delta x_0$, $\delta x_\tau$",0.0055777076813444265,0.015970972659137696,trace_centered,,0,0.0,0.0,NC
length_birth,length_final,"$\overline{x_0}$, $\overline{x_\tau}$",0.06149644533459918,0.17608632491767734,time_averages,,0,0.0,0.0,NC
length_birth,length_final,"$x_0$, $x_\tau$",0.0670741530159436,0.19205729757681503,model,,0,0.0,0.0,NC
length_birth,length_final,"$x_0$, $x_\tau$",0.08019975043589324,0.22964057900800253,physical_units,,1,0.0,0.0,NC
length_birth,length_final,"$\delta x_0$, $\delta x_\tau$",0.01870330510129406,0.053554254090325194,trace_centered,,1,0.0,0.0,NC
length_birth,length_final,"$\overline{x_0}$, $\overline{x_\tau}$",0.06149644533459918,0.17608632491767734,time_averages,,1,0.0,0.0,NC
length_birth,length_final,"$x_0$, $x_\tau$",0.08019975043589324,0.22964057900800253,model,,1,0.0,0.0,NC
length_birth,length_final,"$x_0$, $x_\tau$",0.023095724797251513,0.06613132318023589,physical_units,,2,0.0,0.0,NC
length_birth,length_final,"$\delta x_0$, $\delta x_\tau$",-0.038400720537347666,-0.10995500173744145,trace_centered,,2,0.0,0.0,NC
length_birth,length_final,"$\overline{x_0}$, $\overline{x_\tau}$",0.06149644533459918,0.17608632491767734,time_averages,,2,0.0,0.0,NC
length_birth,length_final,"$x_0$, $x_\tau$",0.023095724797251513,0.06613132318023589,model,,2,0.0,0.0,NC
length_birth,length_final,"$x_0$, $x_\tau$",0.05392617488168711,0.15440993215329457,physical_units,,3,0.0,0.0,NC
length_birth,length_final,"$\delta x_0$, $\delta x_\tau$",-0.007570270452912066,-0.021676392764382775,trace_centered,,3,0.0,0.0,NC
length_birth,length_final,"$\overline{x_0}$, $\overline{x_\tau}$",0.06149644533459918,0.17608632491767734,time_averages,,3,0.0,0.0,NC
length_birth,length_final,"$x_0$, $x_\tau$",0.05392617488168711,0.15440993215329457,model,,3,0.0,0.0,NC
length_birth,length_final,"$x_0$, $x_\tau$",0.06022664868386906,0.17245044280443844,physical_units,,4,0.0,0.0,NC
length_birth,length_final,"$\delta x_0$, $\delta x_\tau$",-0.0012697966507301192,-0.003635882113238888,trace_centered,,4,0.0,0.0,NC
length_birth,length_final,"$\overline{x_0}$, $\overline{x_\tau}$",0.06149644533459918,0.17608632491767734,time_averages,,4,0.0,0.0,NC
length_birth,length_final,"$x_0$, $x_\tau$",0.06022664868386906,0.17245044280443844,model,,4,0.0,0.0,NC
length_birth,length_final,"$x_0$, $x_\tau$",-0.0019889839527265168,-0.005695172666489055,physical_units,,5,-1.5612511283791264e-17,-5.637851296924623e-18,NC
length_birth,length_final,"$\delta x_0$, $\delta x_\tau$",-0.0634854292873257,-0.1817814975841664,trace_centered,,5,-1.5612511283791264e-17,-5.637851296924623e-18,NC
length_birth,length_final,"$\overline{x_0}$, $\overline{x_\tau}$",0.06149644533459918,0.17608632491767734,time_averages,,5,-1.5612511283791264e-17,-5.637851296924623e-18,NC
length_birth,length_final,"$x_0$, $x_\tau$",-0.0019889839527265224,-0.005695172666489071,model,,5,-1.5612511283791264e-17,-5.637851296924623e-18,NC
length_birth,growth_rate,"$x_0$, $\alpha$",-0.0013956457531573735,-0.016313140684505453,physical_units,,0,0.0,0.0,NC
length_birth,growth_rate,"$\delta x_0$, $\delta \alpha$",-0.000788226951685811,-0.00921326713822601,trace_centered,,0,0.0,0.0,NC
length_birth,growth_rate,"$\overline{x_0}$, $\overline{\alpha}$",-0.0006074188014715625,-0.007099873546279444,time_averages,,0,0.0,0.0,NC
length_birth,growth_rate,"$x_0$, $\alpha$",-0.0013956457531573735,-0.016313140684505453,model,,0,0.0,0.0,NC
length_birth,growth_rate,"$x_0$, $\alpha$",0.00125644823242538,0.014686116969140538,physical_units,,1,0.0,0.0,NC
length_birth,growth_rate,"$\delta x_0$, $\delta \alpha$",0.0018638670338969425,0.021785990515419983,trace_centered,,1,0.0,0.0,NC
length_birth,growth_rate,"$\overline{x_0}$, $\overline{\alpha}$",-0.0006074188014715625,-0.007099873546279444,time_averages,,1,0.0,0.0,NC
length_birth,growth_rate,"$x_0$, $\alpha$",0.00125644823242538,0.014686116969140538,model,,1,0.0,0.0,NC
length_birth,growth_rate,"$x_0$, $\alpha$",0.015016270470359932,0.17551913312198814,physical_units,,2,0.0,0.0,NC
length_birth,growth_rate,"$\delta x_0$, $\delta \alpha$",0.015623689271831494,0.18261900666826758,trace_centered,,2,0.0,0.0,NC
length_birth,growth_rate,"$\overline{x_0}$, $\overline{\alpha}$",-0.0006074188014715625,-0.007099873546279444,time_averages,,2,0.0,0.0,NC
length_birth,growth_rate,"$x_0$, $\alpha$",0.015016270470359932,0.17551913312198814,model,,2,0.0,0.0,NC
length_birth,growth_rate,"$x_0$, $\alpha$",0.0002143512262938871,0.002505465088485209,physical_units,,3,-4.336808689942018e-19,-5.421010862427522e-20,NC
length_birth,growth_rate,"$\delta x_0$, $\delta \alpha$",0.0008217700277654495,0.009605338634764652,trace_centered,,3,-4.336808689942018e-19,-5.421010862427522e-20,NC
length_birth,growth_rate,"$\overline{x_0}$, $\overline{\alpha}$",-0.0006074188014715625,-0.007099873546279444,time_averages,,3,-4.336808689942018e-19,-5.421010862427522e-20,NC
length_birth,growth_rate,"$x_0$, $\alpha$",0.00021435122629388705,0.0025054650884852084,model,,3,-4.336808689942018e-19,-5.421010862427522e-20,NC
length_birth,growth_rate,"$x_0$, $\alpha$",0.0013451001827823742,0.015722333885114893,physical_units,,4,0.0,0.0,NC
length_birth,growth_rate,"$\delta x_0$, $\delta \alpha$",0.0019525189842539367,0.022822207431394338,trace_centered,,4,0.0,0.0,NC
length_birth,growth_rate,"$\overline{x_0}$, $\overline{\alpha}$",-0.0006074188014715625,-0.007099873546279444,time_averages,,4,0.0,0.0,NC
length_birth,growth_rate,"$x_0$, $\alpha$",0.0013451001827823742,0.015722333885114893,model,,4,0.0,0.0,NC
length_birth,growth_rate,"$x_0$, $\alpha$",-0.004314676020227655,-0.050432508942044624,physical_units,,5,0.0,0.0,NC
length_birth,growth_rate,"$\delta x_0$, $\delta \alpha$",-0.003707257218756093,-0.04333263539576518,trace_centered,,5,0.0,0.0,NC
length_birth,growth_rate,"$\overline{x_0}$, $\overline{\alpha}$",-0.0006074188014715625,-0.007099873546279444,time_averages,,5,0.0,0.0,NC
length_birth,growth_rate,"$x_0$, $\alpha$",-0.004314676020227655,-0.050432508942044624,model,,5,0.0,0.0,NC
length_final,length_final,$x_\tau$,0.16940517454213042,0.2765310719224872,physical_units,,0,0.0,0.0,NC
length_final,length_final,$\delta x_\tau$,0.04742938543589176,0.07742206712788534,trace_centered,,0,0.0,0.0,NC
length_final,length_final,$\overline{x_\tau}$,0.12197578910623866,0.19910900479460192,time_averages,,0,0.0,0.0,NC
length_final,length_final,$x_\tau$,0.16940517454213042,0.2765310719224872,model,,0,0.0,0.0,NC
length_final,length_final,$x_\tau$,0.11348460010948713,0.18524828535958743,physical_units,,1,0.0,0.0,NC
length_final,length_final,$\delta x_\tau$,-0.008491188996751525,-0.013860719435014487,trace_centered,,1,0.0,0.0,NC
length_final,length_final,$\overline{x_\tau}$,0.12197578910623866,0.19910900479460192,time_averages,,1,0.0,0.0,NC
length_final,length_final,$x_\tau$,0.11348460010948713,0.18524828535958743,model,,1,0.0,0.0,NC
length_final,length_final,$x_\tau$,0.17561618141042187,0.28666970193570107,physical_units,,2,0.0,0.0,NC
length_final,length_final,$\delta x_\tau$,0.053640392304183215,0.08756069714109914,trace_centered,,2,0.0,0.0,NC
length_final,length_final,$\overline{x_\tau}$,0.12197578910623866,0.19910900479460192,time_averages,,2,0.0,0.0,NC
length_final,length_final,$x_\tau$,0.17561618141042187,0.28666970193570107,model,,2,0.0,0.0,NC
length_final,length_final,$x_\tau$,0.01970104964126448,0.03215930322094214,physical_units,,3,0.0,3.469446951953614e-18,NC
length_final,length_final,$\delta x_\tau$,-0.10227473946497417,-0.16694970157365976,trace_centered,,3,0.0,3.469446951953614e-18,NC
length_final,length_final,$\overline{x_\tau}$,0.12197578910623866,0.19910900479460192,time_averages,,3,0.0,3.469446951953614e-18,NC
length_final,length_final,$x_\tau$,0.019701049641264484,0.03215930322094214,model,,3,0.0,3.469446951953614e-18,NC
length_final,length_final,$x_\tau$,0.13673904433785455,0.22320802541364865,physical_units,,4,0.0,0.0,NC
length_final,length_final,$\delta x_\tau$,0.014763255231615896,0.024099020619046733,trace_centered,,4,0.0,0.0,NC
length_final,length_final,$\overline{x_\tau}$,0.12197578910623866,0.19910900479460192,time_averages,,4,0.0,0.0,NC
length_final,length_final,$x_\tau$,0.13673904433785455,0.22320802541364865,model,,4,0.0,0.0,NC
length_final,length_final,$x_\tau$,0.012092670622769457,0.019739651865760273,physical_units,,5,6.938893903907228e-18,3.469446951953614e-18,NC
length_final,length_final,$\delta x_\tau$,-0.1098831184834692,-0.17936935292884162,trace_centered,,5,6.938893903907228e-18,3.469446951953614e-18,NC
length_final,length_final,$\overline{x_\tau}$,0.12197578910623866,0.19910900479460192,time_averages,,5,6.938893903907228e-18,3.469446951953614e-18,NC
length_final,length_final,$x_\tau$,0.01209267062276946,0.01973965186576028,model,,5,6.938893903907228e-18,3.469446951953614e-18,NC
length_final,growth_rate,"$x_\tau$, $\alpha$",0.002405223206866332,0.016027264992021516,physical_units,,0,6.938893903907228e-18,8.673617379884035e-19,NC
length_final,growth_rate,"$\delta x_\tau$, $\delta \alpha$",0.010915148347435,0.07273336399389257,trace_centered,,0,6.938893903907228e-18,8.673617379884035e-19,NC
